Date,Z FX Vol,Z VIX,Z IG Spreads
2002-06-18,-0.324923212,0.534525671,0.11106661
2002-06-19,-0.15258080300000001,0.743624409,0.122699653
2002-06-20,-0.10722753800000001,0.90676738,0.14596574
2002-06-21,0.151286075,0.8780450259999999,0.169231826
2002-06-24,0.37805240100000004,0.849322672,0.169231826
2002-06-25,0.219315973,0.94812757,0.250663127
2002-06-26,0.7907671159999999,1.014763432,0.23903008399999998
2002-06-27,0.672848626,0.770048975,0.285562256
2002-06-28,0.659242647,0.6677973939999999,0.29719529899999997
2002-07-01,0.573071443,0.8642582959999999,0.34372747200000003
2002-07-02,0.491435565,1.076803717,0.34372747200000003
2002-07-03,0.427940993,1.1296528479999999,0.33209442899999997
2002-07-05,0.105932809,0.8642582959999999,0.33209442899999997
2002-07-08,0.491435565,0.9952322309999999,0.33209442899999997
2002-07-09,0.6683133000000001,1.2215643809999999,0.34372747200000003
2002-07-10,0.622960034,1.6673353169999998,0.39025964399999996
2002-07-11,0.659242647,1.6386129630000001,0.39025964399999996
2002-07-12,0.41887034,1.534063594,0.436791816
2002-07-15,0.78623179,1.774182474,0.436791816
2002-07-16,0.700060586,1.960303329,0.425158773
2002-07-17,0.568536116,1.8224360290000001,0.436791816
2002-07-18,0.35084044200000003,1.7845225219999998,0.483323989
2002-07-19,0.464223606,2.0,0.541489204
2002-07-22,0.400729034,2.0,0.588021376
2002-07-23,0.31455783,2.0,0.669452678
2002-07-24,0.36898174799999994,2.0,0.669452678
2002-07-25,0.396193708,2.0,0.7392509359999999
2002-07-26,0.37805240100000004,1.8293293940000002,0.7392509359999999
2002-07-29,0.28734587100000003,1.349091634,0.71598485
2002-07-30,0.255598585,1.416876389,0.8090491940000001
2002-07-31,0.17849803399999997,1.429514225,0.785783108
2002-08-01,0.10139748300000001,1.994770154,0.832315281
2002-08-02,0.201174667,2.0,0.983544841
2002-08-05,0.18756868699999998,2.0,0.9602787540000001
2002-08-06,0.246527932,2.0,0.9602787540000001
2002-08-07,0.133144768,2.0,0.948645711
2002-08-08,0.033367585,1.923538716,0.9602787540000001
